Query ID	Predicted EC number
P9WGK9	EC:2.7.13.3
P9WKB9	EC:2.3.1.20
Q9HI70	EC:1.17.4.1
P9WMR1	EC:3.6.4.12
P9WMR1	EC:3.6.4.13
Q9HPD9	EC:1.6.5.11
P9WHH3	EC:1.8.1.7
P9WP29	EC:2.7.1.107
P9WHQ8	EC:2.4.2.8
P9WP27	EC:1.4.3.3
B9LW38	EC:3.2.1.23
Q5AMT2	EC:3.2.1.58
P9WMP5	EC:4.2.1.24
P9WN66	EC:5.1.3.2
P9WPD5	EC:2.3.3.16
P9WJL4	EC:6.3.2.9
P9WHS9	EC:3.5.1.18
P9WFV2	EC:6.1.1.5
P9WN47	EC:2.1.1.44
U6BLZ9	EC:3.2.1.55
P9WPK7	EC:6.3.2.2
D4GP41	EC:1.2.1.3
P0DMH0	EC:3.1.1.4
P9WFF5	EC:2.5.1.89
P9WJI8	EC:6.3.4.21
P9WGL2	EC:2.7.13.3
Q8GXF8	EC:2.3.2.27
W0HFN9	EC:3.2.1.35
A2AUQ7	EC:2.4.1.87
Q9I2Y2	EC:3.1.3.3
A4VFY3	EC:2.7.2.4
Q64J17	EC:2.1.1.77
D4GWR6	EC:2.3.3.10
D4GSW7	EC:2.8.1.12
D4GWT7	EC:2.7.4.26
D4GYE8	EC:1.1.1.85
Q9X1C0	EC:2.6.1.51
Q5V5F7	EC:3.6.4.12
Q9S847	EC:3.5.4.5
Q5UY95	EC:1.1.1.179
D4GYE1	EC:2.7.1.202
Q46BL0	EC:2.1.1.107
D4GYE0	EC:4.1.2.13
Q8NKS6	EC:3.4.21.53
Q9UWQ5	EC:2.1.1.45
I0JJR3	EC:4.4.1.21
A4VJB4	EC:2.7.2.4
P0DMI1	EC:3.6.4.12
O65896	EC:3.5.4.5
Q97UA1	EC:1.2.1.3
Q9SU86	EC:3.5.4.5
D0KN27	EC:3.6.4.12
Q88EI9	EC:2.7.2.4
O27336	EC:3.1.22.4
Q9XEX4	EC:3.5.4.5
F0NDL2	EC:3.6.4.12
F9VND5	EC:3.1.22.4
B0R9X5	EC:3.5.3.6
M1T7M3	EC:2.7.11.24
Q9YGA7	EC:2.4.1.1
E7FHX4	EC:3.1.22.4
Q6EMI9	EC:1.13.11.5
B0R6J9	EC:1.1.1.34
Q97YX6	EC:3.1.22.4
Q9X1C1	EC:1.1.1.95
Q5JGD9	EC:3.1.22.4
O28314	EC:3.1.22.4
D4GZB4	EC:3.1.22.4
Q92RP0	EC:4.2.1.9
Q9I5I6	EC:1.1.1.31
O58010	EC:5.1.99.1
O33655	EC:1.13.12.4
Q9HR74	EC:1.8.5.3
Q6XQ98	EC:3.2.1.17
Q7Y2C0	EC:3.2.1.17
Q92RN9	EC:3.1.1.15
Q9I700	EC:2.6.1.18
Q9I700	EC:2.6.1.62
D4GZW2	EC:2.4.2.10
Q9I702	EC:1.2.1.27
Q92RN6	EC:1.1.1.100
Q9FMW8	EC:2.7.7.2
D4GYE6	EC:2.7.1.56
A0B5R0	EC:3.6.1.1
D4GS06	EC:2.3.3.16
Q9I6K2	EC:3.5.3.11
O52025	EC:2.1.1.137
A0B8F1	EC:6.2.1.1
Q9HPZ2	EC:3.6.4.12
D4GSC3	EC:1.3.7.11
D4GXZ3	EC:4.1.1.33
B0R4J9	EC:2.7.13.3
W4VSJ0	EC:3.1.1.7
Q6YRW7	EC:1.20.4.1
Q6ZEM6	EC:1.20.4.1
Q9EZ02	EC:2.7.1.90
I3R636	EC:2.7.7.77
I3R637	EC:1.7.7.1
D4GYI2	EC:1.1.5.3
D4GQU6	EC:1.1.5.3
Q6T178	EC:3.1.1.4
D4GYI5	EC:2.7.1.30
Q9M2W3	EC:2.7.8.5
Q9AGP8	EC:1.5.3.10
D4GZN2	EC:6.3.2.2
G4RK16	EC:2.7.1.11
Q46CH4	EC:1.3.1.76
I3R634	EC:1.7.7.2
Q330M9	EC:1.13.11.4
Q5N9A1	EC:2.7.8.5
D4GYE2	EC:2.7.3.9
Q9AGP3	EC:1.5.3.1
Q9AGP1	EC:1.5.3.1
P70826	EC:2.7.1.90
B9RU15	EC:2.1.1.43
Q8HZR1	EC:1.14.99.1
Q9X1S1	EC:2.7.1.165
Q92RN7	EC:2.7.1.58
C3JXY0	EC:2.7.2.4
P0DMI6	EC:3.1.1.4
I3R9M8	EC:1.7.99.4
Q3YAU5	EC:3.1.1.4
Q5V468	EC:2.8.3.16
E7F3I6	EC:2.7.1.78
H3ZPU1	EC:2.6.1.1
Q980D2	EC:2.7.1.36
F4JZ24	EC:1.14.11.2
Q69TF4	EC:2.7.1.33
Q69K55	EC:4.1.1.36
Q5V466	EC:5.4.99.1
Q97UL5	EC:4.1.1.33
Q9KWG3	EC:2.7.4.2
Q9I0Q0	EC:1.14.13.113
Q5V463	EC:4.1.3.6
Q97UL6	EC:2.7.4.2
Q8GAI8	EC:1.2.1.16
Q4WQS0	EC:3.2.1.18
H3ZPL1	EC:2.6.1.57
O23614	EC:3.4.21.102
F4J3G5	EC:3.4.21.102
Q9FD71	EC:2.3.3.10
F4KHG6	EC:3.4.21.102
F4JAU3	EC:1.14.11.2
Q8GAK6	EC:1.1.1.179
O66145	EC:4.3.1.2
O74642	EC:3.2.1.7
O74641	EC:3.2.1.7
A2R0E0	EC:3.2.1.80
Q76HP6	EC:3.2.1.80
F4J0A8	EC:1.14.11.2
Q9ZQH0	EC:2.7.1.24
Q5V465	EC:4.3.1.2
Q888H1	EC:1.1.1.203
Q9ZQF9	EC:2.3.2.27
Q9LN20	EC:1.14.11.2
Q8LAN3	EC:1.14.11.2
Q9RVH4	EC:6.1.1.23
Q5SIC2	EC:6.1.1.23
Q3AEJ6	EC:4.3.1.2
Q24JN5	EC:1.14.11.2
Q6ZLC4	EC:2.7.7.3
Q7CRQ0	EC:1.1.1.203
F4ILF8	EC:1.14.11.2
Q9HN20	EC:5.4.99.1
Q32IJ5	EC:5.4.99.1
Q8RHY5	EC:5.4.99.1
Q88NN6	EC:1.1.1.203
Q8X987	EC:5.4.99.1
Q73KI2	EC:5.4.99.1
Q9SZT0	EC:1.14.11.2
Q7XTV7	EC:2.3.2.27
A1JSN7	EC:5.4.99.1
A5ABL2	EC:3.2.1.7
Q94DR2	EC:2.7.1.24
Q3AEU2	EC:4.3.1.2
Q24SG9	EC:5.4.99.1
Q8VZJ7	EC:1.14.11.2
O49500	EC:2.3.2.27
Q9LPC7	EC:5.2.1.8
Q75R32	EC:3.2.1.132
Q4U4T0	EC:3.2.1.14
Q5SJ85	EC:3.5.3.11
Q875I9	EC:3.2.1.132
I1RQU5	EC:3.2.1.8
Q4WB37	EC:3.2.1.132
Q4WEP7	EC:3.2.1.14
I1WSZ3	EC:2.7.13.3
W0HFK8	EC:3.2.1.8
D4GTL3	EC:4.1.3.1
Q6ZHE5	EC:4.4.1.15
Q6QDR4	EC:3.2.1.14
Q873Y0	EC:3.2.1.14
Q8NJQ5	EC:3.2.1.14
P79046	EC:3.2.1.8
C9WJD0	EC:3.2.1.14
B9EYZ1	EC:4.4.1.15
F4HXY7	EC:2.7.8.8
Q2U5P1	EC:3.2.1.132
O14456	EC:3.2.1.14
Q8NK76	EC:3.2.1.132
F4IHR4	EC:4.2.1.1
F4JIK2	EC:4.2.1.1
O83146	EC:2.7.1.11
O15648	EC:2.7.1.11
M3TYT0	EC:2.7.11.1
Q01176	EC:3.2.1.8
C7J0A2	EC:5.99.1.2
Q9FM99	EC:4.2.1.1
Q6H442	EC:5.99.1.3
Q8WZJ4	EC:3.2.1.91
C0HJC1	EC:3.1.1.4
E9F9R9	EC:3.2.1.14
E9F7R6	EC:3.2.1.14
Q74HL8	EC:1.5.1.36
Q5AM60	EC:3.2.1.14
Q74HL7	EC:1.5.1.36
A6N6J0	EC:3.2.1.14
E9ENC6	EC:3.2.1.14
P0DMK6	EC:2.7.13.3
Q6ATB2	EC:2.7.6.5
P0CT49	EC:3.2.1.8
Q9FGW5	EC:2.7.11.23
Q9HGE1	EC:3.2.1.8
Q2PGV8	EC:3.2.1.8
O87697	EC:3.7.1.12
Q96TR7	EC:3.2.1.8
A8W7I5	EC:3.2.1.26
A8W7I5	EC:3.2.1.7
O87691	EC:1.3.1.54
A5V6Z0	EC:4.2.1.8
Q1NAJ2	EC:4.2.1.8
A9WGE3	EC:2.8.3.16
G7TAD9	EC:4.2.1.8
G4MTF8	EC:3.2.1.8
E9ERT9	EC:3.2.1.14
Q94CE4	EC:4.2.1.1
P0DMK5	EC:5.1.3.20
Q12562	EC:3.2.1.8
G4MPQ7	EC:3.2.1.8
Q92245	EC:3.2.1.8
Q8J1Y4	EC:3.2.1.8
Q2U1H5	EC:3.2.1.132
Q9C6F5	EC:4.2.1.1
A2EF58	EC:2.7.1.90
O74717	EC:3.2.1.8
G5EAZ3	EC:3.2.1.14
A1L4V7	EC:4.4.1.15
Q75IS2	EC:2.7.6.5
Q873X9	EC:3.2.1.14
C7EXK4	EC:3.6.3.8
Q92223	EC:3.2.1.14
O49605	EC:5.2.1.8
Q9ZUC2	EC:4.2.1.1
Q8L8W5	EC:5.2.1.8
Q12713	EC:3.2.1.14
I1WGR6	EC:5.1.3.20
Q92244	EC:3.2.1.8
W0HJ53	EC:3.2.1.8
Q9RRH3	EC:2.7.11.1
Q84R11	EC:2.7.6.5
Q96TU3	EC:3.2.1.80
Q5N8Q3	EC:2.7.8.8
Q6I628	EC:2.7.8.8
O74199	EC:3.2.1.14
Q5AAH2	EC:3.2.1.14
A4XF23	EC:4.2.1.8
B5A7N4	EC:3.2.1.8
Q2U3M5	EC:3.2.1.132
Q9FYE3	EC:4.2.1.1
Q8J0K5	EC:3.2.1.8
Q84V22	EC:4.1.1.65
A8TGA1	EC:3.2.1.8
Q6PRW6	EC:3.2.1.8
I1S3T9	EC:3.2.1.8
Q9UV68	EC:3.2.1.8
Q0ZHI9	EC:3.2.1.8
Q9M315	EC:2.1.2.11
Q5ZNB1	EC:3.2.1.8
Q9AWZ7	EC:2.1.2.11
I1S3C6	EC:3.2.1.8
Q9AWZ8	EC:2.1.2.11
E7EF85	EC:3.2.1.8
Q9LVP1	EC:5.99.1.2
Q4E657	EC:2.7.1.11
O74716	EC:3.2.1.8
Q9HFH0	EC:3.2.1.8
Q10T43	EC:4.1.1.65
Q96W72	EC:3.2.1.8
B7SIW1	EC:3.2.1.8
Q5JN42	EC:4.1.1.65
F4KIN4	EC:1.1.1.169
I1RII8	EC:3.2.1.8
Q8TGA0	EC:2.7.1.11
Q9A4L8	EC:4.2.1.8
Q9P8J1	EC:3.2.1.8
Q2RNU4	EC:2.7.1.90
Q8RV06	EC:4.1.1.22
Q9LY75	EC:5.2.1.8
B0T4L2	EC:4.2.1.8
Q6Q151	EC:5.2.1.8
Q7X8D4	EC:4.1.1.22
C4QXA5	EC:2.7.1.11
Q8NJU8	EC:2.7.1.11
A4GNA8	EC:4.1.1.65
Q8WPP2	EC:2.7.1.11
Q9ZVJ4	EC:5.2.1.8
O04846	EC:4.2.1.1
B7SIW2	EC:3.2.1.8
I1S2K3	EC:3.2.1.8
Q2PGY1	EC:3.2.1.8
B0T0B1	EC:4.2.1.8
Q5S7A8	EC:3.2.1.8
Q9HEZ1	EC:3.2.1.8
Q9TZL8	EC:2.7.1.11
Q02290	EC:3.2.1.8
Q9AAR4	EC:4.2.1.8
Q4P902	EC:3.2.1.8
A9WC40	EC:2.8.3.16
Q1KLK1	EC:2.8.3.16
Q2LMP0	EC:3.2.1.8
O65220	EC:5.2.1.8
E2RU81	EC:2.7.1.90
C4LZC2	EC:2.7.1.90
Q4P0L3	EC:3.2.1.8
O82357	EC:2.1.2.11
Q3KSV5	EC:2.7.1.90
P0DKG8	EC:2.7.6.5
Q9AYT5	EC:2.7.6.5
E0RTD9	EC:2.7.1.11
D7GCU5	EC:2.7.1.11
Q9BIC6	EC:2.7.1.11
A2E9H3	EC:2.7.1.90
O51669	EC:2.7.1.11
Q9SIH1	EC:5.2.1.8
F4HUC4	EC:4.2.1.1
Q8L817	EC:4.2.1.1
S0F332	EC:3.1.3.48
Q8VU09	EC:2.7.1.11
F4ISQ7	EC:5.99.1.2
B3VSG7	EC:3.2.1.8
Q94CE3	EC:4.2.1.1
Q0J0S6	EC:5.99.1.2
Q8W4D0	EC:5.2.1.8
F4JHA2	EC:2.7.6.5
Q9WYC5	EC:2.7.1.90
B0RP51	EC:2.7.1.90
Q9M5P5	EC:2.7.6.5
Q67UU0	EC:2.7.6.5
O61068	EC:2.7.1.90
Q9SYH1	EC:2.7.6.5
Q588V7	EC:3.6.4.13
G4STG9	EC:2.7.1.90
Q6Q152	EC:5.2.1.8
Q609I3	EC:2.7.1.90
Q9M5P6	EC:2.7.6.5
Q9NGP6	EC:2.7.1.90
Q9FAF8	EC:2.7.1.90
Q9LVJ3	EC:2.7.6.5
A0QV20	EC:3.1.26.3
Q27705	EC:2.7.1.90
Q9Z6C9	EC:3.6.4.13
I1N462	EC:3.4.21.25
B9FDB8	EC:3.5.2.5
F4IZC5	EC:2.1.1.221
Q5CPU3	EC:2.3.1.57
Q9SHP0	EC:2.6.1.52
Q5VRN0	EC:2.7.4.14
Q8VYL1	EC:2.7.4.3
Q94AP0	EC:3.5.2.5
Q6ZJ48	EC:2.7.4.3
Q81E85	EC:3.6.4.13
Q7XMI0	EC:2.7.4.14
Q7XI40	EC:2.7.4.14
Q6K7H2	EC:2.7.4.14
Q818H2	EC:3.6.4.13
Q0J6P7	EC:2.7.4.3
Q8Y755	EC:3.6.4.13
Q2FY15	EC:3.6.4.13
Q10S93	EC:2.7.4.3
Q8Y8N0	EC:3.6.4.13
Q9M0S8	EC:2.1.1.37
O22975	EC:2.3.1.51
J9MJK9	EC:2.2.1.2
O49485	EC:1.1.1.95
D3ZPG5	EC:3.4.19.12
Q0J0A4	EC:2.3.1.51
U3UA11	EC:2.4.1.115
Q3IWB0	EC:4.3.1.3
F4HPP7	EC:2.3.2.23
Q9C918	EC:2.3.2.23
P86907	EC:3.1.1.4
Q9W462	EC:3.4.19.12
B2J528	EC:4.3.1.24
Q10RP4	EC:2.3.2.27
Q9SUA3	EC:2.7.11.1
D1KF50	EC:3.6.4.13
Q9SUW2	EC:2.4.2.7
Q9LFP0	EC:2.4.2.7
Q9LT69	EC:1.1.1.95
Q9SU38	EC:2.4.2.7
P93757	EC:2.7.4.8
F4KI56	EC:3.1.3.3
Q2QPW1	EC:2.7.4.8
Q9M682	EC:2.7.4.8
Q10M74	EC:2.7.4.8
Q94JM2	EC:2.7.4.8
B9XXL6	EC:3.6.4.13
Q8LPN3	EC:2.6.1.85
O25029	EC:3.6.4.13
Q9FG74	EC:2.7.11.1
Q8Y7M8	EC:3.6.4.13
F8WLS6	EC:2.4.1.115
Q814I2	EC:3.6.4.13
Q81DF9	EC:3.6.4.13
P0DMM5	EC:2.7.14.1
Q39183	EC:2.7.11.1
A9ZND1	EC:3.2.1.37
A9ZND1	EC:3.2.1.26
F4JZN6	EC:1.1.1.102
C0LT23	EC:2.7.1.138
O52792	EC:1.1.3.15
Q6WRT6	EC:1.7.99.1
D3Z6H8	EC:4.1.1.50
P0DMN7	EC:4.1.1.50
Q9C8P0	EC:2.3.1.12
B5X0E4	EC:3.6.3.44
O87689	EC:2.1.1.131
O06837	EC:1.2.1.39
P0DMP5	EC:1.1.1.50
A7HU16	EC:1.14.13.22
A3U3H1	EC:1.14.13.22
A1Z9X0	EC:2.7.11.13
Q746I8	EC:5.3.3.2
Q9ZPH4	EC:1.14.19.17
Q6H5U3	EC:1.14.19.17
Q6SSJ6	EC:1.14.13.7
Q9SI09	EC:2.3.2.27
P0DMP4	EC:2.1.1.72
Q9FDS1	EC:1.2.1.3
O87692	EC:5.4.99.60
P0DKH3	EC:1.17.4.1
F8JX40	EC:1.2.1.3
Q0WRJ2	EC:1.1.1.102
P96843	EC:6.2.1.3
Q7WSH3	EC:6.2.1.3
Q74C76	EC:2.3.1.182
J7H670	EC:1.4.3.2
Q0S7V5	EC:6.2.1.3
E7FI45	EC:6.2.1.13
Q1M799	EC:2.7.13.3
E7FHP1	EC:6.2.1.13
Q8TZY8	EC:6.2.1.13
G5E829	EC:3.6.3.8
Q9FLH8	EC:2.7.1.4
Q9C524	EC:2.7.1.4
O28341	EC:6.2.1.13
Q53122	EC:1.14.12.18
Q7XUG1	EC:2.3.3.9
O29057	EC:6.2.1.13
D4GYZ4	EC:6.5.1.1
Q9LZC3	EC:2.3.3.9
Q9ZUL5	EC:3.6.4.12
F4KBP5	EC:3.6.4.13
Q9LIR4	EC:4.2.1.9
Q6L285	EC:1.2.1.88
B3U538	EC:3.5.2.6
D5AKY0	EC:2.6.1.77
Q9HK01	EC:1.2.1.79
D5AKX8	EC:2.3.3.15
Q4KXC9	EC:2.4.1.122
Q53123	EC:1.14.12.18
Q6Z6M4	EC:4.1.3.1
Q9HYV7	EC:2.3.1.180
Q9HYV7	EC:2.3.1.41
Q5Z5R4	EC:1.14.13.78
Q2LQN9	EC:1.3.8.1
D3Z4R1	EC:3.6.4.12
D3Z4R1	EC:3.6.4.13
Q5AAG6	EC:2.7.11.24
Q9SGA2	EC:3.1.4.46
K9N7B7	EC:1.4.3.2
Q7BJX9	EC:5.1.3.7
Q9FJ47	EC:3.4.22.15
B0FYK7	EC:2.3.1.74
Q9FCA7	EC:2.3.1.74
Q42707	EC:3.2.1.21
Q9A9H3	EC:2.6.1.50
Q680A6	EC:3.1.4.46
B5XRA9	EC:2.7.1.180
Q8W3L1	EC:1.18.1.6
Q94JQ4	EC:3.5.99.10
Q59X23	EC:2.4.1.109
B5XP00	EC:2.7.1.180
A0A024BTN9	EC:1.4.3.2
E3UUE6	EC:6.2.1.3
D0ZLR2	EC:4.1.2.14
F4I8H8	EC:3.1.4.46
X2JCV5	EC:1.4.3.2
Q5Z5R7	EC:1.14.13.78
Q2RI42	EC:1.2.7.1
A5F5Y3	EC:2.7.1.180
D4GY98	EC:6.5.1.2
F4I2H2	EC:3.6.4.13
Q54240	EC:2.3.1.74
Q5ADM9	EC:2.4.1.109
Q8VYU3	EC:3.5.4.16
Q9SFV7	EC:3.5.4.16
Q5A4E3	EC:2.4.1.232
A3MTK6	EC:3.1.12.1
Q9LSE1	EC:2.7.11.1
Q02SZ7	EC:3.4.21.50
Q3E9D5	EC:4.1.1.50
Q9LSU6	EC:4.1.1.50
Q5JIZ5	EC:3.4.21.62
Q1PFB9	EC:2.7.11.1
Q9LT38	EC:2.7.11.1
Q6NPT7	EC:2.3.2.27
D3WYW0	EC:2.4.1.10
Q9SY73	EC:1.1.1.100
Q9HK58	EC:1.1.1.100
C4B7M7	EC:3.6.4.12
Q9SCX7	EC:3.6.4.12
Q9XGM3	EC:3.6.4.12
Q9SCX6	EC:3.6.4.12
Q9VHS8	EC:3.6.4.13
D9TT09	EC:2.4.1.7
Q6NQE2	EC:1.6.5.2
F4HYG2	EC:2.7.11.1
Q9LUX9	EC:1.6.5.2
Q0WRY5	EC:2.7.11.1
Q74K42	EC:2.4.1.10
Q70XJ9	EC:2.4.1.10
Q5Z880	EC:2.3.2.27
Q2CEE3	EC:3.2.1.169
Q8VYW1	EC:2.7.7.19
Q9LSQ5	EC:1.6.5.2
O23207	EC:1.6.5.2
Q9SYB9	EC:2.7.11.1
F4I4F2	EC:2.7.11.1
D3WYV9	EC:2.4.1.10
F1RQM2	EC:5.4.2.3
Q56XM9	EC:2.7.7.19
P0DMQ6	EC:1.1.1.14
Q9LMT2	EC:2.7.7.19
Q02RJ6	EC:3.4.24.26
F4J6F6	EC:2.7.11.1
Q20616	EC:1.11.1.7
Q9LW77	EC:2.3.2.27
O82312	EC:2.7.7.19
Q6H6N5	EC:3.2.1.26
Q5A6B6	EC:3.1.3.16
Q10MC0	EC:3.2.1.26
Q5LRT0	EC:6.2.1.3
Q9FK88	EC:3.2.1.26
Q9SW48	EC:3.2.1.26
Q5KWX7	EC:1.1.1.25
Q88J44	EC:1.14.13.22
Q9HZQ8	EC:3.4.11.1
Q02K94	EC:2.3.1.41
Q9I3H5	EC:1.14.13.22
Q02KR1	EC:2.7.9.2
Q5SK01	EC:2.1.1.176
A1CLY7	EC:1.14.13.22
A8KRL3	EC:3.5.99.2
A9BHI9	EC:2.4.1.266
A8B1Z2	EC:2.5.1.87
Q5AJB1	EC:3.6.3.14
Q9ZNT0	EC:3.6.4.6
Q9FXA8	EC:3.2.1.26
A2E3C6	EC:2.4.1.117
Q02QC9	EC:3.1.3.1
Q01IJ3	EC:3.6.4.13
Q10D00	EC:3.6.4.13
Q84BV2	EC:3.4.11.4
Q8S8F9	EC:3.5.1.19
Q9FMX8	EC:3.5.1.19
Q9K9G8	EC:3.5.99.2
F4I2X9	EC:3.2.1.26
Q9RL17	EC:1.14.13.22
C5MRT8	EC:1.1.1.202
A2DSR8	EC:2.4.1.117
Q9FMX7	EC:3.5.1.19
D4GU92	EC:1.1.1.42
K4LAH1	EC:3.1.3.1
B9K7M6	EC:2.4.1.20
Q69T31	EC:3.2.1.26
Q84JL5	EC:3.2.1.26
Q9C560	EC:3.2.1.26
B9DFA8	EC:3.2.1.26
H2KYQ5	EC:2.4.1.186
A2EK20	EC:2.4.1.117
A2ELE6	EC:2.4.1.117
Q1K8F7	EC:3.6.4.13
Q02HI0	EC:3.1.3.1
Q56S04	EC:1.1.1.25
A2DZE8	EC:2.4.1.117
A2BJU2	EC:2.5.1.16
Q9XVE5	EC:3.4.24.84
D2CJS7	EC:6.5.1.1
B6YTR4	EC:6.5.1.6
P0DMS0	EC:4.3.3.6
Q9FT97	EC:3.2.1.22
B9J8S0	EC:3.5.4.11
Q9LFF9	EC:3.6.1.1
O82793	EC:3.6.1.1
Q8EIX3	EC:2.7.11.1
Q93V56	EC:3.6.1.1
Q7XQZ6	EC:2.7.1.158
Q22100	EC:2.3.1.9
Q5KSN5	EC:5.5.1.13
O82597	EC:3.6.1.1
Q1PE48	EC:2.7.7.41
G5EDP2	EC:2.3.1.176
C6KT50	EC:4.3.3.6
I6LDA6	EC:5.4.2.12
F5RH07	EC:6.3.1.2
Q4VWF8	EC:5.4.2.12
P74308	EC:1.1.1.184
G5EFZ1	EC:5.4.2.12
A9CJC9	EC:4.1.99.3
O80731	EC:2.3.2.27
Q94A03	EC:2.7.7.41
Q3V5W6	EC:6.3.1.2
Q8RX86	EC:3.2.1.22
Q9S827	EC:1.3.5.1
Q8VXZ7	EC:3.2.1.22
Q84JQ4	EC:2.7.11.1
A3PPJ8	EC:5.1.1.4
Q8P833	EC:5.1.1.8
Q8P833	EC:5.1.1.4
D2AV87	EC:5.1.1.8
D2QN44	EC:5.1.1.8
Q9SFB6	EC:2.7.11.1
C4JUE5	EC:3.1.4.41
Q84LM2	EC:3.4.22.34
Q9LJD8	EC:2.7.11.1
A3QFI1	EC:5.1.1.8
Q5LKW3	EC:5.1.1.8
Q3IWG2	EC:5.1.1.4
Q19A54	EC:3.5.5.1
A0A078CGE6	EC:2.7.11.1
A0A078CGE6	EC:2.7.11.25
D4AZV8	EC:3.1.4.41
Q5JIZ3	EC:2.5.1.128
Q9DF36	EC:3.6.4.13
B8ASK4	EC:3.4.22.34
A9QXE0	EC:4.2.1.66
B6HVR6	EC:3.5.5.1
Q92WS1	EC:5.1.1.8
Q5AF03	EC:4.2.1.130
B3D6W2	EC:5.1.1.8
B9JHU6	EC:5.1.1.8
F2SCC4	EC:3.1.4.41
J3K844	EC:3.1.4.41
Q9LHT0	EC:1.1.1.206
Q1QBF3	EC:5.1.1.8
A5VZY6	EC:5.1.1.4
Q2KD13	EC:5.1.1.4
H2IFE7	EC:1.2.1.22
Q4KGU2	EC:5.1.1.8
Q0B9S2	EC:1.5.1.49
Q9ZW15	EC:1.1.1.206
Q20443	EC:2.7.11.1
Q42182	EC:1.1.1.206
A0NXQ7	EC:5.1.1.8
Q9ZW12	EC:1.1.1.206
B1KJ76	EC:4.2.1.77
B9R4E3	EC:5.1.1.8
D5SQS4	EC:5.1.1.4
B9K4G4	EC:4.2.1.77
P0DKI3	EC:1.1.1.206
Q8RX32	EC:1.1.1.206
Q81HB1	EC:4.2.1.77
Q6CJ86	EC:2.6.1.19
E5L0E5	EC:3.4.21.4
B4EHE6	EC:5.1.1.8
A6WW16	EC:5.1.1.4
Q6CLS8	EC:3.5.3.1
A3MUY9	EC:1.4.1.2
Q9LJX8	EC:3.4.22.34
A9AQW9	EC:5.1.1.8
F4IKM1	EC:1.1.1.206
Q2T3J4	EC:5.1.1.8
Q6CR99	EC:1.5.1.2
Q8RWM2	EC:6.3.4.21
H2KZM6	EC:3.1.3.48
B9J8G8	EC:5.1.1.4
Q3JHA9	EC:5.1.1.8
Q0B9R9	EC:5.1.1.8
Q9ZW19	EC:1.1.1.206
O01583	EC:2.7.11.1
Q6HMS8	EC:1.5.1.49
A1B196	EC:1.5.1.49
Q4KGT8	EC:1.5.1.49
P74312	EC:1.6.5.2
Q485S0	EC:4.2.1.77
Q84WV8	EC:6.3.4.21
U4PR86	EC:2.7.11.1
A3MWK6	EC:1.4.1.2
Q9DF35	EC:3.6.4.13
B6Q5I3	EC:3.5.5.1
Q92WR9	EC:5.1.1.4
A9ALD3	EC:1.5.1.49
Q1QU06	EC:5.1.1.4
Q7F8Q9	EC:2.7.11.1
A6WXX7	EC:5.1.1.8
B0VB44	EC:5.1.1.8
A9CKB4	EC:5.1.1.8
G5EBI4	EC:3.3.2.10
B9JQV3	EC:5.1.1.8
A3M4A9	EC:5.1.1.8
G5EDL5	EC:3.3.2.10
Q0B953	EC:1.5.1.49
Q63FA5	EC:1.5.1.49
Q9ZW16	EC:1.1.1.206
Q9ZW18	EC:1.1.1.206
Q81HB0	EC:1.5.1.49
Q73CS0	EC:4.2.1.77
A8H392	EC:4.2.1.77
A1B195	EC:5.1.1.4
Q6CWC1	EC:2.6.1.13
A0NXQ9	EC:4.2.1.77
Q9ZW14	EC:1.1.1.206
Q73CR9	EC:1.5.1.49
Q9FM84	EC:1.1.3.8
I1BYN5	EC:3.2.1.67
Q9FM82	EC:1.1.3.8
O81032	EC:1.1.3.8
O81030	EC:1.1.3.8
Q9LYD8	EC:1.1.3.8
Q9C614	EC:1.1.3.8
B5U6Y3	EC:3.4.21.4
A0A087X1C5	EC:1.14.14.1
Q95PZ9	EC:2.7.11.1
Q6NQ66	EC:1.1.3.8
Q9WWU5	EC:1.14.11.17
I1BPS7	EC:3.2.1.67
A2QTU5	EC:3.2.1.177
O45797	EC:2.7.11.1
L0TC47	EC:3.1.1.3
O53379	EC:2.6.1.77
A2R6F5	EC:3.2.1.78
P0DMT5	EC:5.2.1.8
Q9FMP3	EC:3.5.2.2
Q8H183	EC:3.5.1.6
O23299	EC:5.3.3.8
O04469	EC:5.3.3.8
G4NK46	EC:3.2.1.4
Q9LVI9	EC:1.3.1.2
O69687	EC:2.1.1.79
Q4UG71	EC:5.2.1.8
F1LNI5	EC:3.1.3.16
I1BYN6	EC:3.2.1.67
Q5AW25	EC:3.2.1.20
G4N7Z0	EC:3.2.1.21
A8XW88	EC:2.7.11.11
A8XJQ6	EC:2.7.11.11
Q7JP68	EC:2.7.11.11
Q9SJI9	EC:1.13.11.20
Q1G3U6	EC:1.13.11.20
G4NI45	EC:3.2.1.21
O61219	EC:2.3.1.255
A0R607	EC:1.1.98.3
Q8CGS6	EC:3.6.4.12
Q8LGJ5	EC:1.13.11.20
B2ABX7	EC:3.2.1.91
B2AC20	EC:3.2.1.91
Q8WQ99	EC:2.7.11.1
A5DHM6	EC:3.2.1.26
A5DHM6	EC:3.2.1.7
Q9LXT4	EC:1.13.11.20
O07718	EC:4.1.3.1
G4NBX2	EC:3.2.1.4
O07717	EC:4.1.3.1
G4N5V2	EC:3.2.1.4
G4NAZ1	EC:3.2.1.4
P95149	EC:2.8.3.16
